1438775982160,48,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,48,ISO-8859-1,1,0,12ae572e559d,0

1438775982174,75,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,75,ISO-8859-1,1,0,12ae572e559d,0

1438775982189,24,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,24,ISO-8859-1,1,0,12ae572e559d,0

1438775982191,52,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,52,ISO-8859-1,1,0,12ae572e559d,0

1438775982246,15,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,15,ISO-8859-1,1,0,99214e63c6ae,0

1438775982253,30,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,30,ISO-8859-1,1,0,99214e63c6ae,0

1438775982265,12,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,12,ISO-8859-1,1,0,99214e63c6ae,0

1438775982272,18,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,18,ISO-8859-1,1,0,99214e63c6ae,0

1438775982395,32,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,32,ISO-8859-1,1,0,985aa859d74d,0

1438775982410,26,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,26,ISO-8859-1,1,0,985aa859d74d,0

1438775982419,37,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,37,ISO-8859-1,1,0,985aa859d74d,0

1438775982443,39,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,39,ISO-8859-1,1,0,985aa859d74d,0

1438775982530,19,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,19,ISO-8859-1,1,0,12ae572e559d,0

1438775982537,25,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,25,ISO-8859-1,1,0,99214e63c6ae,0

1438775982611,10,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,10,ISO-8859-1,1,0,99214e63c6ae,0

1438775982643,90,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,90,ISO-8859-1,1,0,12ae572e559d,0

1438775982646,31,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,31,ISO-8859-1,1,0,12ae572e559d,0

1438775982670,65,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,65,ISO-8859-1,1,0,12ae572e559d,0

1438775982682,20,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,19,ISO-8859-1,1,0,99214e63c6ae,0

1438775982696,39,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,38,ISO-8859-1,1,0,985aa859d74d,0

1438775982724,26,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,26,ISO-8859-1,1,0,985aa859d74d,0

1438775982738,26,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,26,ISO-8859-1,1,0,99214e63c6ae,0

1438775982745,29,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,29,ISO-8859-1,1,0,12ae572e559d,0

1438775982753,30,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,30,ISO-8859-1,1,0,99214e63c6ae,0

1438775982761,30,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,30,ISO-8859-1,1,0,99214e63c6ae,0

1438775982783,53,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,53,ISO-8859-1,1,0,985aa859d74d,0

1438775982799,66,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,66,ISO-8859-1,1,0,985aa859d74d,0

1438775982818,68,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,68,ISO-8859-1,1,0,99214e63c6ae,0

1438775982874,36,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,36,ISO-8859-1,1,0,12ae572e559d,0

1438775982916,31,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,31,ISO-8859-1,1,0,12ae572e559d,0

1438775982924,39,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,39,ISO-8859-1,1,0,12ae572e559d,0

1438775982933,46,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,46,ISO-8859-1,1,0,12ae572e559d,0

1438775982935,52,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,52,ISO-8859-1,1,0,99214e63c6ae,0

1438775982981,26,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,26,ISO-8859-1,1,0,985aa859d74d,0

1438775982995,27,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,27,ISO-8859-1,1,0,99214e63c6ae,0

1438775982999,38,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,38,ISO-8859-1,1,0,985aa859d74d,0

1438775983011,34,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,34,ISO-8859-1,1,0,99214e63c6ae,0

1438775983069,47,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,47,ISO-8859-1,1,0,12ae572e559d,0

1438775983069,63,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,63,ISO-8859-1,1,0,985aa859d74d,0

1438775983100,57,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,57,ISO-8859-1,1,0,985aa859d74d,0

1438775983126,36,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,36,ISO-8859-1,1,0,12ae572e559d,0

1438775983149,30,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,30,ISO-8859-1,1,0,99214e63c6ae,0

1438775983186,57,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,57,ISO-8859-1,1,0,12ae572e559d,0

1438775983210,59,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,59,ISO-8859-1,1,0,12ae572e559d,0

1438775983216,38,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,37,ISO-8859-1,1,0,99214e63c6ae,0

1438775983225,37,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,37,ISO-8859-1,1,0,985aa859d74d,0

1438775983236,34,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,34,ISO-8859-1,1,0,99214e63c6ae,0

1438775983256,28,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,28,ISO-8859-1,1,0,985aa859d74d,0

1438775983273,59,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,59,ISO-8859-1,1,0,12ae572e559d,0

1438775983322,20,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,20,ISO-8859-1,1,0,985aa859d74d,0

1438775983326,34,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,34,ISO-8859-1,1,0,985aa859d74d,0

1438775983362,47,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,47,ISO-8859-1,1,0,99214e63c6ae,0

1438775983392,36,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,36,ISO-8859-1,1,0,12ae572e559d,0

1438775983412,45,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,2,2,http://172.31.8.205:27474/db/data/transaction/commit,,45,ISO-8859-1,1,0,12ae572e559d,0

1438775983413,20,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,20,ISO-8859-1,1,0,985aa859d74d,0

1438775983415,36,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,36,ISO-8859-1,1,0,99214e63c6ae,0

1438775983437,20,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-1,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,20,ISO-8859-1,1,0,985aa859d74d,0

1438775983440,29,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-3,text,true,,292,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,29,ISO-8859-1,1,0,99214e63c6ae,0

1438775983468,21,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-4,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,21,ISO-8859-1,1,0,985aa859d74d,0

1438775983483,14,Create note,200,OK,Thread Group: Core: Create Bug / Note / Pool / Talk / Task 4-2,text,true,,292,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,14,ISO-8859-1,1,0,985aa859d74d,0

